timestamp,value,classification,date,sentiment_score,value_7d,value_30d,daily_change,volatility_7d,next_class
2021-03-28 05:30:00+00:00,74,Greed,2021-03-28,75,64.85714285714286,70.23333333333333,9.0,6.93850539690335,Greed
2021-03-29 05:30:00+00:00,72,Greed,2021-03-29,75,65.14285714285714,70.76666666666667,-2.0,6.8729975438737805,Greed
2021-03-30 05:30:00+00:00,72,Greed,2021-03-30,75,66.0,71.33333333333333,0.0,6.618876325292955,Extreme Greed
2021-03-31 05:30:00+00:00,76,Extreme Greed,2021-03-31,100,67.57142857142857,72.6,4.0,6.654751256486906,Greed
2021-04-01 05:30:00+00:00,74,Greed,2021-04-01,75,69.57142857142857,72.46666666666667,-2.0,6.244997998398379,Greed
2021-04-02 05:30:00+00:00,74,Greed,2021-04-02,75,72.42857142857143,72.33333333333333,0.0,5.304984179322016,Greed
2021-04-03 05:30:00+00:00,73,Greed,2021-04-03,75,73.57142857142857,71.96666666666667,-1.0,4.017817460121465,Greed
2021-04-04 05:30:00+00:00,74,Greed,2021-04-04,75,73.57142857142857,71.86666666666666,1.0,2.081665999466079,Greed
2021-04-05 05:30:00+00:00,71,Greed,2021-04-05,75,73.42857142857143,71.66666666666667,-3.0,2.267786838055314,Extreme Greed
2021-04-06 05:30:00+00:00,75,Extreme Greed,2021-04-06,100,73.85714285714286,71.63333333333334,4.0,2.7602622373693753,Greed
2021-04-07 05:30:00+00:00,72,Greed,2021-04-07,75,73.28571428571429,71.33333333333333,-3.0,2.5071326821119913,Greed
2021-04-08 05:30:00+00:00,73,Greed,2021-04-08,75,73.14285714285714,71.06666666666666,1.0,2.4784787961281656,Greed
2021-04-09 05:30:00+00:00,70,Greed,2021-04-09,75,72.57142857142857,71.13333333333334,-3.0,2.699206232527272,Greed
2021-04-10 05:30:00+00:00,70,Greed,2021-04-10,75,72.14285714285714,71.03333333333333,0.0,2.6992062325272714,Extreme Greed
2021-04-11 05:30:00+00:00,76,Extreme Greed,2021-04-11,100,72.42857142857143,71.23333333333333,6.0,3.6384193323605523,Greed
2021-04-12 05:30:00+00:00,74,Greed,2021-04-12,75,72.85714285714286,71.23333333333333,-2.0,3.5050983275386236,Greed
2021-04-13 05:30:00+00:00,74,Greed,2021-04-13,75,72.71428571428571,71.1,0.0,3.1320159337914593,Extreme Greed
2021-04-14 05:30:00+00:00,75,Extreme Greed,2021-04-14,100,73.14285714285714,71.06666666666666,1.0,2.878491668515658,Extreme Greed
2021-04-15 05:30:00+00:00,79,Extreme Greed,2021-04-15,100,74.0,71.33333333333333,4.0,3.1847852585153853,Extreme Greed
2021-04-16 05:30:00+00:00,78,Extreme Greed,2021-04-16,100,75.14285714285714,71.56666666666666,-1.0,2.853569193633984,Extreme Greed
2021-04-17 05:30:00+00:00,76,Extreme Greed,2021-04-17,100,76.0,71.7,-2.0,3.0783421635988164,Extreme Greed
2021-04-18 05:30:00+00:00,79,Extreme Greed,2021-04-18,100,76.42857142857143,71.96666666666667,3.0,2.3704530408863596,Greed
2021-04-19 05:30:00+00:00,74,Greed,2021-04-19,75,76.42857142857143,71.93333333333334,-5.0,3.0550504633038567,Greed
2021-04-20 05:30:00+00:00,73,Greed,2021-04-20,75,76.28571428571429,71.93333333333334,-1.0,3.078342163598818,Greed
2021-04-21 05:30:00+00:00,73,Greed,2021-04-21,75,76.0,72.03333333333333,0.0,3.039423504234811,Greed
2021-04-22 05:30:00+00:00,65,Greed,2021-04-22,75,74.0,72.0,-8.0,3.5590260840104087,Greed
2021-04-23 05:30:00+00:00,55,Greed,2021-04-23,75,70.71428571428571,71.66666666666667,-10.0,4.608480795022916,Fear
2021-04-24 05:30:00+00:00,37,Fear,2021-04-24,25,65.14285714285714,70.9,-18.0,7.1380936497345555,Fear
2021-04-25 05:30:00+00:00,31,Fear,2021-04-25,25,58.285714285714285,70.13333333333334,-6.0,6.067085281214008,Fear
2021-04-26 05:30:00+00:00,27,Fear,2021-04-26,25,51.57142857142857,68.86666666666666,-4.0,6.129553700835683,Neutral
2021-04-27 05:30:00+00:00,50,Neutral,2021-04-27,50,48.285714285714285,68.06666666666666,23.0,12.867456181057246,Greed
2021-04-28 05:30:00+00:00,59,Greed,2021-04-28,75,46.285714285714285,67.63333333333334,9.0,13.674794331177335,Neutral
2021-04-29 05:30:00+00:00,52,Neutral,2021-04-29,50,44.42857142857143,66.96666666666667,-7.0,13.606721028332172,Neutral
2021-04-30 05:30:00+00:00,51,Neutral,2021-04-30,50,43.857142857142854,66.13333333333334,-1.0,13.12576528381161,Greed
2021-05-01 05:30:00+00:00,68,Greed,2021-05-01,75,48.285714285714285,65.93333333333334,17.0,11.998015708957073,Greed
2021-05-02 05:30:00+00:00,66,Greed,2021-05-02,75,53.285714285714285,65.66666666666667,-2.0,11.50362261782492,Greed
2021-05-03 05:30:00+00:00,61,Greed,2021-05-03,75,58.142857142857146,65.26666666666667,-5.0,11.639423975274301,Greed
2021-05-04 05:30:00+00:00,68,Greed,2021-05-04,75,60.714285714285715,65.06666666666666,7.0,8.676734079462966,Neutral
2021-05-05 05:30:00+00:00,48,Neutral,2021-05-05,50,59.142857142857146,64.3,-20.0,11.544943234408478,Greed
2021-05-06 05:30:00+00:00,65,Greed,2021-05-06,75,61.0,63.96666666666667,17.0,13.120322295692926,Greed
2021-05-07 05:30:00+00:00,64,Greed,2021-05-07,75,62.857142857142854,63.7,-1.0,13.120322295692926,Greed
2021-05-08 05:30:00+00:00,67,Greed,2021-05-08,75,62.714285714285715,63.5,3.0,11.37876049823487,Greed
2021-05-09 05:30:00+00:00,73,Greed,2021-05-09,75,63.714285714285715,63.6,6.0,11.561430130683075,Greed
2021-05-10 05:30:00+00:00,72,Greed,2021-05-10,75,65.28571428571429,63.666666666666664,-1.0,11.311603818750935,Greed
2021-05-11 05:30:00+00:00,61,Greed,2021-05-11,75,64.28571428571429,63.166666666666664,-11.0,11.902380714238076,Greed
2021-05-12 05:30:00+00:00,68,Greed,2021-05-12,75,67.14285714285714,62.96666666666667,7.0,8.649249898663097,Fear
2021-05-13 05:30:00+00:00,31,Fear,2021-05-13,25,62.285714285714285,61.53333333333333,-37.0,15.388616695776253,Fear
2021-05-14 05:30:00+00:00,26,Fear,2021-05-14,25,56.857142857142854,59.9,-5.0,15.295501984321431,Fear
2021-05-15 05:30:00+00:00,27,Fear,2021-05-15,25,51.142857142857146,58.166666666666664,1.0,15.129598867939684,Extreme Fear
2021-05-16 05:30:00+00:00,20,Extreme Fear,2021-05-16,0,43.57142857142857,56.233333333333334,-7.0,14.222718245318445,Fear
2021-05-17 05:30:00+00:00,27,Fear,2021-05-17,25,37.142857142857146,54.6,7.0,15.131172490999528,Extreme Fear
2021-05-18 05:30:00+00:00,21,Extreme Fear,2021-05-18,0,31.428571428571427,52.666666666666664,-6.0,14.996825060817432,Extreme Fear
2021-05-19 05:30:00+00:00,23,Extreme Fear,2021-05-19,0,25.0,50.96666666666667,2.0,14.397420403867986,Extreme Fear
2021-05-20 05:30:00+00:00,11,Extreme Fear,2021-05-20,0,22.142857142857142,48.9,-12.0,6.4660284417502885,Extreme Fear
2021-05-21 05:30:00+00:00,19,Extreme Fear,2021-05-21,0,21.142857142857142,47.1,8.0,7.527726527090798,Extreme Fear
2021-05-22 05:30:00+00:00,12,Extreme Fear,2021-05-22,0,19.0,45.333333333333336,-7.0,7.776643908280121,Extreme Fear
2021-05-23 05:30:00+00:00,14,Extreme Fear,2021-05-23,0,18.142857142857142,43.96666666666667,2.0,7.581305327988731,Extreme Fear
2021-05-24 05:30:00+00:00,10,Extreme Fear,2021-05-24,0,15.714285714285714,43.06666666666667,-4.0,6.778818551368728,Extreme Fear
2021-05-25 05:30:00+00:00,22,Extreme Fear,2021-05-25,0,15.857142857142858,42.766666666666666,12.0,8.414839499926522,Extreme Fear
2021-05-26 05:30:00+00:00,22,Extreme Fear,2021-05-26,0,15.714285714285714,42.6,0.0,8.375133261199906,Fear
2021-05-27 05:30:00+00:00,27,Fear,2021-05-27,25,18.0,41.833333333333336,5.0,6.6511724709328535,Extreme Fear
2021-05-28 05:30:00+00:00,21,Extreme Fear,2021-05-28,0,18.285714285714285,40.56666666666667,-6.0,6.750661343263221,Extreme Fear
2021-05-29 05:30:00+00:00,18,Extreme Fear,2021-05-29,0,19.142857142857142,39.43333333333333,-3.0,6.175990377490639,Extreme Fear
2021-05-30 05:30:00+00:00,10,Extreme Fear,2021-05-30,0,18.571428571428573,38.06666666666667,-8.0,6.972736021035606,Extreme Fear
2021-05-31 05:30:00+00:00,18,Extreme Fear,2021-05-31,0,19.714285714285715,36.4,8.0,7.448234050846569,Extreme Fear
2021-06-01 05:30:00+00:00,20,Extreme Fear,2021-06-01,0,19.428571428571427,34.86666666666667,2.0,5.794085654478057,Extreme Fear
2021-06-02 05:30:00+00:00,23,Extreme Fear,2021-06-02,0,19.571428571428573,33.6,3.0,5.928141120356107,Extreme Fear
2021-06-03 05:30:00+00:00,24,Extreme Fear,2021-06-03,0,19.142857142857142,32.13333333333333,1.0,5.5634864026418525,Fear
2021-06-04 05:30:00+00:00,27,Fear,2021-06-04,25,20.0,31.433333333333334,3.0,5.080307452263458,Extreme Fear
2021-06-05 05:30:00+00:00,24,Extreme Fear,2021-06-05,0,20.857142857142858,30.066666666666666,-3.0,5.080307452263458,Extreme Fear
2021-06-06 05:30:00+00:00,17,Extreme Fear,2021-06-06,0,21.857142857142858,28.5,-7.0,4.7958315233127005,Extreme Fear
2021-06-07 05:30:00+00:00,15,Extreme Fear,2021-06-07,0,21.428571428571427,26.766666666666666,-2.0,3.735288603626336,Extreme Fear
2021-06-08 05:30:00+00:00,13,Extreme Fear,2021-06-08,0,20.428571428571427,24.766666666666666,-2.0,3.605551275463967,Extreme Fear
2021-06-09 05:30:00+00:00,14,Extreme Fear,2021-06-09,0,19.142857142857142,22.833333333333332,1.0,3.3022358947782253,Extreme Fear
2021-06-10 05:30:00+00:00,21,Extreme Fear,2021-06-10,0,18.714285714285715,21.5,7.0,4.540820148282406,Extreme Fear
2021-06-11 05:30:00+00:00,21,Extreme Fear,2021-06-11,0,17.857142857142858,19.933333333333334,0.0,4.29839394148446,Fear
2021-06-12 05:30:00+00:00,28,Fear,2021-06-12,25,18.428571428571427,19.833333333333332,7.0,5.061526214398918,Extreme Fear
2021-06-13 05:30:00+00:00,23,Extreme Fear,2021-06-13,0,19.285714285714285,19.733333333333334,-5.0,4.59813626840886,Fear
2021-06-14 05:30:00+00:00,28,Fear,2021-06-14,25,21.142857142857142,19.766666666666666,5.0,4.634241089562592,Fear
2021-06-15 05:30:00+00:00,38,Fear,2021-06-15,25,24.714285714285715,20.366666666666667,10.0,5.159365040297828,Fear
2021-06-16 05:30:00+00:00,33,Fear,2021-06-16,25,27.428571428571427,20.566666666666666,-5.0,6.074928962939542,Fear
2021-06-17 05:30:00+00:00,26,Fear,2021-06-17,25,28.142857142857142,20.733333333333334,-7.0,6.701101544131512,Fear
2021-06-18 05:30:00+00:00,25,Fear,2021-06-18,25,28.714285714285715,20.8,-1.0,6.729466121893631,Extreme Fear
2021-06-19 05:30:00+00:00,23,Extreme Fear,2021-06-19,0,28.0,21.2,-2.0,6.129553700835682,Extreme Fear
2021-06-20 05:30:00+00:00,21,Extreme Fear,2021-06-20,0,27.714285714285715,21.266666666666666,-2.0,5.879747322073323,Extreme Fear
2021-06-21 05:30:00+00:00,23,Extreme Fear,2021-06-21,0,27.0,21.633333333333333,2.0,5.529143565818165,Extreme Fear
2021-06-22 05:30:00+00:00,10,Extreme Fear,2021-06-22,0,23.0,21.5,-13.0,4.898979485566342,Extreme Fear
2021-06-23 05:30:00+00:00,14,Extreme Fear,2021-06-23,0,20.285714285714285,21.633333333333333,4.0,5.707138387268038,Extreme Fear
2021-06-24 05:30:00+00:00,22,Extreme Fear,2021-06-24,0,19.714285714285715,21.633333333333333,8.0,6.5791879655253895,Fear
2021-06-25 05:30:00+00:00,27,Fear,2021-06-25,25,20.0,21.8,5.0,6.8972044026133075,Extreme Fear
2021-06-26 05:30:00+00:00,20,Extreme Fear,2021-06-26,0,19.571428571428573,21.566666666666666,-7.0,7.412987316350999,Extreme Fear
2021-06-27 05:30:00+00:00,22,Extreme Fear,2021-06-27,0,19.714285714285715,21.6,2.0,7.425823667638289,Fear
2021-06-28 05:30:00+00:00,25,Fear,2021-06-28,25,20.0,21.833333333333332,3.0,7.476948702830703,Fear
2021-06-29 05:30:00+00:00,25,Fear,2021-06-29,25,22.142857142857142,22.333333333333332,0.0,4.740906081772796,Fear
2021-06-30 05:30:00+00:00,28,Fear,2021-06-30,25,24.142857142857142,22.666666666666668,3.0,4.690415759823409,Fear
2021-07-01 05:30:00+00:00,28,Fear,2021-07-01,25,25.0,22.933333333333334,0.0,3.8913824205360443,Extreme Fear
2021-07-02 05:30:00+00:00,21,Extreme Fear,2021-07-02,0,24.142857142857142,22.866666666666667,-7.0,4.375255094603854,Extreme Fear
2021-07-03 05:30:00+00:00,24,Extreme Fear,2021-07-03,0,24.714285714285715,22.866666666666667,3.0,3.598941643369725,Fear
2021-07-04 05:30:00+00:00,27,Fear,2021-07-04,25,25.428571428571427,22.866666666666667,3.0,3.683941988065012,Fear
2021-07-05 05:30:00+00:00,29,Fear,2021-07-05,25,26.0,23.033333333333335,2.0,3.598941643369725,Extreme Fear
2021-07-06 05:30:00+00:00,20,Extreme Fear,2021-07-06,0,25.285714285714285,23.133333333333333,-9.0,5.12231346542703,Fear
2021-07-07 05:30:00+00:00,28,Fear,2021-07-07,25,25.285714285714285,23.566666666666666,8.0,5.999999999999987,Extreme Fear
2021-07-08 05:30:00+00:00,20,Extreme Fear,2021-07-08,0,24.142857142857142,23.8,-8.0,6.718843437888473,Extreme Fear
2021-07-09 05:30:00+00:00,20,Extreme Fear,2021-07-09,0,24.0,24.0,0.0,6.202917900165237,Extreme Fear
2021-07-10 05:30:00+00:00,20,Extreme Fear,2021-07-10,0,23.428571428571427,23.966666666666665,0.0,6.051367417290695,Extreme Fear
2021-07-11 05:30:00+00:00,20,Extreme Fear,2021-07-11,0,22.428571428571427,23.933333333333334,0.0,5.859465277082302,Fear
2021-07-12 05:30:00+00:00,25,Fear,2021-07-12,25,21.857142857142858,23.833333333333332,5.0,6.214422549122924,Extreme Fear
2021-07-13 05:30:00+00:00,20,Extreme Fear,2021-07-13,0,21.857142857142858,23.733333333333334,-5.0,5.446711546122716,Extreme Fear
2021-07-14 05:30:00+00:00,21,Extreme Fear,2021-07-14,0,20.857142857142858,23.5,1.0,4.242640687119267,Extreme Fear
2021-07-15 05:30:00+00:00,20,Extreme Fear,2021-07-15,0,20.857142857142858,22.9,-1.0,2.9439202887759213,Extreme Fear
2021-07-16 05:30:00+00:00,22,Extreme Fear,2021-07-16,0,21.142857142857142,22.533333333333335,2.0,3.03942350423482,Extreme Fear
2021-07-17 05:30:00+00:00,15,Extreme Fear,2021-07-17,0,20.428571428571427,22.166666666666668,-7.0,4.111540089159018,Extreme Fear
2021-07-18 05:30:00+00:00,19,Extreme Fear,2021-07-18,0,20.285714285714285,21.966666666666665,4.0,4.488079449258556,Extreme Fear
2021-07-19 05:30:00+00:00,24,Extreme Fear,2021-07-19,0,20.142857142857142,22.0,5.0,4.488079449258556,Extreme Fear
2021-07-20 05:30:00+00:00,19,Extreme Fear,2021-07-20,0,20.0,21.933333333333334,-5.0,4.488079449258556,Extreme Fear
2021-07-21 05:30:00+00:00,10,Extreme Fear,2021-07-21,0,18.428571428571427,21.5,-9.0,5.533448076836672,Extreme Fear
2021-07-22 05:30:00+00:00,21,Extreme Fear,2021-07-22,0,18.571428571428573,21.866666666666667,11.0,7.312741652498761,Extreme Fear
2021-07-23 05:30:00+00:00,23,Extreme Fear,2021-07-23,0,18.714285714285715,22.166666666666668,2.0,7.312741652498761,Extreme Fear
2021-07-24 05:30:00+00:00,22,Extreme Fear,2021-07-24,0,19.714285714285715,22.166666666666668,-1.0,6.65832811847938,Fear
2021-07-25 05:30:00+00:00,27,Fear,2021-07-25,25,20.857142857142858,22.166666666666668,5.0,6.74360367134593,Fear
2021-07-26 05:30:00+00:00,26,Fear,2021-07-26,25,21.142857142857142,22.366666666666667,-1.0,6.550172662209885,Fear
2021-07-27 05:30:00+00:00,32,Fear,2021-07-27,25,23.0,22.7,6.0,6.388233230676822,Neutral
2021-07-28 05:30:00+00:00,50,Neutral,2021-07-28,50,28.714285714285715,23.533333333333335,18.0,6.8729975438737805,Neutral
2021-07-29 05:30:00+00:00,50,Neutral,2021-07-29,50,32.857142857142854,24.366666666666667,0.0,6.718843437888468,Neutral
2021-07-30 05:30:00+00:00,53,Neutral,2021-07-30,50,37.142857142857146,25.2,3.0,6.676183683170225,Greed
2021-07-31 05:30:00+00:00,60,Greed,2021-07-31,75,42.57142857142857,26.266666666666666,7.0,6.294366339755528,Greed
2021-08-01 05:30:00+00:00,60,Greed,2021-08-01,75,47.285714285714285,27.566666666666666,0.0,6.626066850308838,Neutral
2021-08-02 05:30:00+00:00,48,Neutral,2021-08-02,50,50.42857142857143,28.366666666666667,-12.0,9.063269671749646,Neutral
2021-08-03 05:30:00+00:00,48,Neutral,2021-08-03,50,52.714285714285715,29.066666666666666,0.0,9.031690238899271,Fear
2021-08-04 05:30:00+00:00,42,Fear,2021-08-04,25,51.57142857142857,29.5,-6.0,6.17599037749064,Neutral
2021-08-05 05:30:00+00:00,50,Neutral,2021-08-05,50,51.57142857142857,30.5,8.0,7.094598884597574,Neutral
2021-08-06 05:30:00+00:00,52,Neutral,2021-08-06,50,51.42857142857143,31.3,2.0,7.033931367037234,Greed
2021-08-07 05:30:00+00:00,69,Greed,2021-08-07,75,52.714285714285715,32.93333333333333,17.0,9.357960705807027,Greed
2021-08-08 05:30:00+00:00,74,Greed,2021-08-08,75,54.714285714285715,34.733333333333334,5.0,9.433981132056593,Greed
2021-08-09 05:30:00+00:00,65,Greed,2021-08-09,75,57.142857142857146,36.233333333333334,-9.0,8.734169352933,Greed
2021-08-10 05:30:00+00:00,71,Greed,2021-08-10,75,60.42857142857143,37.93333333333333,6.0,8.750510189207732,Greed
2021-08-11 05:30:00+00:00,70,Greed,2021-08-11,75,64.42857142857143,39.43333333333333,-1.0,8.041558721209865,Greed
2021-08-12 05:30:00+00:00,70,Greed,2021-08-12,75,67.28571428571429,41.1,0.0,7.946247991527631,Greed
2021-08-13 05:30:00+00:00,70,Greed,2021-08-13,75,69.85714285714286,42.733333333333334,0.0,8.017837257372717,Extreme Greed
2021-08-14 05:30:00+00:00,76,Extreme Greed,2021-08-14,100,70.85714285714286,44.6,6.0,5.354126134736317,Greed
2021-08-15 05:30:00+00:00,71,Greed,2021-08-15,75,70.42857142857143,46.233333333333334,-5.0,5.442338432975977,Greed
2021-08-16 05:30:00+00:00,72,Greed,2021-08-16,75,71.42857142857143,48.13333333333333,1.0,3.9157800414902164,Greed
2021-08-17 05:30:00+00:00,72,Greed,2021-08-17,75,71.57142857142857,49.9,0.0,3.2366943748507158,Greed
2021-08-18 05:30:00+00:00,73,Greed,2021-08-18,75,72.0,51.53333333333333,1.0,3.20713490294906,Greed
2021-08-19 05:30:00+00:00,70,Greed,2021-08-19,75,72.0,53.233333333333334,-3.0,3.4641016151377246,Greed
2021-08-20 05:30:00+00:00,70,Greed,2021-08-20,75,72.0,55.233333333333334,0.0,3.4641016151377246,Extreme Greed
2021-08-21 05:30:00+00:00,78,Extreme Greed,2021-08-21,100,72.28571428571429,57.13333333333333,8.0,4.070801956792833,Extreme Greed
2021-08-22 05:30:00+00:00,76,Extreme Greed,2021-08-22,100,73.0,58.9,-2.0,3.545621041711643,Extreme Greed
2021-08-23 05:30:00+00:00,79,Extreme Greed,2021-08-23,100,74.0,60.8,3.0,3.6514837167010783,Extreme Greed
2021-08-24 05:30:00+00:00,79,Extreme Greed,2021-08-24,100,75.0,62.53333333333333,0.0,3.6514837167010783,Greed
2021-08-25 05:30:00+00:00,73,Greed,2021-08-25,75,75.0,64.1,-6.0,4.509249752822871,Extreme Greed
2021-08-26 05:30:00+00:00,75,Extreme Greed,2021-08-26,100,75.71428571428571,65.53333333333333,2.0,4.347960660443203,Greed
2021-08-27 05:30:00+00:00,71,Greed,2021-08-27,75,75.85714285714286,66.23333333333333,-4.0,4.705619740571579,Extreme Greed
2021-08-28 05:30:00+00:00,78,Extreme Greed,2021-08-28,100,75.85714285714286,67.16666666666667,7.0,4.434711565216666,Greed
2021-08-29 05:30:00+00:00,72,Greed,2021-08-29,75,75.28571428571429,67.8,-6.0,4.961758520831844,Greed
2021-08-30 05:30:00+00:00,73,Greed,2021-08-30,75,74.42857142857143,68.23333333333333,1.0,4.775931721614496,Greed
2021-08-31 05:30:00+00:00,73,Greed,2021-08-31,75,73.57142857142857,68.66666666666667,0.0,4.775931721614496,Greed
2021-09-01 05:30:00+00:00,71,Greed,2021-09-01,75,73.28571428571429,69.43333333333334,-2.0,4.270608298368633,Greed
2021-09-02 05:30:00+00:00,74,Greed,2021-09-02,75,73.14285714285714,70.3,3.0,4.375255094603848,Greed
2021-09-03 05:30:00+00:00,74,Greed,2021-09-03,75,73.57142857142857,71.36666666666666,0.0,4.035556254807269,Greed
2021-09-04 05:30:00+00:00,72,Greed,2021-09-04,75,72.71428571428571,72.1,-2.0,2.8535691936339895,Greed
2021-09-05 05:30:00+00:00,73,Greed,2021-09-05,75,72.85714285714286,72.8,1.0,1.7728105208557774,Extreme Greed
2021-09-06 05:30:00+00:00,79,Extreme Greed,2021-09-06,100,73.71428571428571,73.13333333333334,6.0,2.8535691936339878,Extreme Greed
2021-09-07 05:30:00+00:00,79,Extreme Greed,2021-09-07,100,74.57142857142857,73.3,0.0,2.8535691936339878,Neutral
2021-09-08 05:30:00+00:00,47,Neutral,2021-09-08,50,71.14285714285714,72.7,-32.0,12.856349181852291,Neutral
2021-09-09 05:30:00+00:00,45,Neutral,2021-09-09,50,67.0,71.83333333333333,-2.0,12.575486358103888,Neutral
2021-09-10 05:30:00+00:00,46,Neutral,2021-09-10,50,63.0,71.03333333333333,1.0,12.63592761401657,Fear
2021-09-11 05:30:00+00:00,31,Fear,2021-09-11,25,57.142857142857146,69.73333333333333,-15.0,13.234154946306809,Fear
2021-09-12 05:30:00+00:00,32,Fear,2021-09-12,25,51.285714285714285,68.46666666666667,1.0,13.234154946306809,Fear
2021-09-13 05:30:00+00:00,44,Fear,2021-09-13,25,46.285714285714285,67.4,12.0,14.282856857085694,Fear
2021-09-14 05:30:00+00:00,30,Fear,2021-09-14,25,39.285714285714285,66.03333333333333,-14.0,14.445299120013628,Neutral
2021-09-15 05:30:00+00:00,49,Neutral,2021-09-15,50,39.57142857142857,65.26666666666667,19.0,12.459458063579453,Neutral
2021-09-16 05:30:00+00:00,53,Neutral,2021-09-16,50,40.714285714285715,64.63333333333334,4.0,12.482368517614098,Neutral
2021-09-17 05:30:00+00:00,48,Neutral,2021-09-17,50,41.0,63.8,-5.0,12.697956341006021,Neutral
2021-09-18 05:30:00+00:00,50,Neutral,2021-09-18,50,43.714285714285715,63.13333333333333,2.0,10.76590738882523,Neutral
2021-09-19 05:30:00+00:00,53,Neutral,2021-09-19,50,46.714285714285715,62.56666666666667,3.0,10.739335795724665,Neutral
2021-09-20 05:30:00+00:00,50,Neutral,2021-09-20,50,47.57142857142857,61.63333333333333,-3.0,10.123052428797862,Fear
2021-09-21 05:30:00+00:00,27,Fear,2021-09-21,25,47.142857142857146,60.0,-23.0,12.594405409508122,Extreme Fear
2021-09-22 05:30:00+00:00,21,Extreme Fear,2021-09-22,0,43.142857142857146,58.06666666666667,-6.0,9.273618495495695,Fear
2021-09-23 05:30:00+00:00,27,Fear,2021-09-23,25,39.42857142857143,56.333333333333336,6.0,9.586697132211997,Fear
2021-09-24 05:30:00+00:00,33,Fear,2021-09-24,25,37.285714285714285,55.0,6.0,10.221359521912449,Fear
2021-09-25 05:30:00+00:00,28,Fear,2021-09-25,25,34.142857142857146,53.43333333333333,-5.0,10.090070555230207,Fear
2021-09-26 05:30:00+00:00,27,Fear,2021-09-26,25,30.428571428571427,51.96666666666667,-1.0,9.793097666456804,Fear
2021-09-27 05:30:00+00:00,26,Fear,2021-09-27,25,27.0,50.233333333333334,-1.0,9.846440014156425,Fear
2021-09-28 05:30:00+00:00,25,Fear,2021-09-28,25,26.714285714285715,48.666666666666664,-1.0,4.750939756661663,Extreme Fear
2021-09-29 05:30:00+00:00,24,Extreme Fear,2021-09-29,0,27.142857142857142,47.03333333333333,-1.0,4.076646614442736,Extreme Fear
2021-09-30 05:30:00+00:00,20,Extreme Fear,2021-09-30,0,26.142857142857142,45.266666666666666,-4.0,3.5118845842842195,Fear
2021-10-01 05:30:00+00:00,27,Fear,2021-10-01,25,25.285714285714285,43.8,7.0,3.8483144114694707,Neutral
2021-10-02 05:30:00+00:00,54,Neutral,2021-10-02,50,29.0,43.13333333333333,27.0,10.812250547631686,Neutral
2021-10-03 05:30:00+00:00,49,Neutral,2021-10-03,50,32.142857142857146,42.3,-5.0,11.201615529743478,Neutral
2021-10-04 05:30:00+00:00,54,Neutral,2021-10-04,50,36.142857142857146,41.7,5.0,11.06044001535803,Greed
2021-10-05 05:30:00+00:00,59,Greed,2021-10-05,75,41.0,41.233333333333334,5.0,10.838643387259784,Greed
2021-10-06 05:30:00+00:00,68,Greed,2021-10-06,75,47.285714285714285,40.86666666666667,9.0,10.59424821486145,Extreme Greed
2021-10-07 05:30:00+00:00,76,Extreme Greed,2021-10-07,100,55.285714285714285,40.766666666666666,8.0,9.57427107756337,Greed
2021-10-08 05:30:00+00:00,74,Greed,2021-10-08,75,62.0,41.666666666666664,-2.0,10.307186582093827,Greed
2021-10-09 05:30:00+00:00,72,Greed,2021-10-09,75,64.57142857142857,42.56666666666667,-2.0,5.503245795502331,Greed
2021-10-10 05:30:00+00:00,71,Greed,2021-10-10,75,67.71428571428571,43.4,-1.0,4.740906081772795,Greed
2021-10-11 05:30:00+00:00,71,Greed,2021-10-11,75,70.14285714285714,44.733333333333334,0.0,4.790864322059304,Extreme Greed
2021-10-12 05:30:00+00:00,78,Extreme Greed,2021-10-12,100,72.85714285714286,46.266666666666666,7.0,5.023753102820145,Greed
2021-10-13 05:30:00+00:00,70,Greed,2021-10-13,75,73.14285714285714,47.13333333333333,-8.0,5.559205150447472,Greed
2021-10-14 05:30:00+00:00,70,Greed,2021-10-14,75,72.28571428571429,48.46666666666667,0.0,4.41318371203718,Greed
2021-10-15 05:30:00+00:00,71,Greed,2021-10-15,75,71.85714285714286,49.2,1.0,4.429339411136542,Extreme Greed
2021-10-16 05:30:00+00:00,78,Extreme Greed,2021-10-16,100,72.71428571428571,50.03333333333333,7.0,5.1455019654247796,Extreme Greed
2021-10-17 05:30:00+00:00,79,Extreme Greed,2021-10-17,100,73.85714285714286,51.06666666666667,1.0,5.080307452263456,Extreme Greed
2021-10-18 05:30:00+00:00,78,Extreme Greed,2021-10-18,100,74.85714285714286,52.0,-1.0,5.1316014394468645,Extreme Greed
2021-10-19 05:30:00+00:00,75,Extreme Greed,2021-10-19,100,74.42857142857143,52.733333333333334,-3.0,4.5408201482824015,Extreme Greed
2021-10-20 05:30:00+00:00,82,Extreme Greed,2021-10-20,100,76.14285714285714,53.8,7.0,3.860668582611269,Extreme Greed
2021-10-21 05:30:00+00:00,84,Extreme Greed,2021-10-21,100,78.14285714285714,55.7,2.0,3.7859388972001558,Extreme Greed
2021-10-22 05:30:00+00:00,75,Extreme Greed,2021-10-22,100,78.71428571428571,57.5,-9.0,5.652643713553928,Greed
2021-10-23 05:30:00+00:00,74,Greed,2021-10-23,75,78.14285714285714,59.06666666666667,-1.0,4.894116973712495,Greed
2021-10-24 05:30:00+00:00,73,Greed,2021-10-24,75,77.28571428571429,60.4,-1.0,4.845223470201376,Greed
